Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar

SHITOMASI,BRISK
BRISK,SIFT,12.058994,19.924739,7.865745
BRISK,SIFT,11.864185,14.552489,2.688303
BRISK,SIFT,11.968197,14.840873,2.872675
BRISK,SIFT,9.887113,11.515021,1.627908
BRISK,SIFT,9.425037,13.891477,4.466440
BRISK,SIFT,9.302148,10.238454,0.936306
BRISK,SIFT,8.321200,14.605821,6.284621
BRISK,SIFT,8.898673,10.452650,1.553977
BRISK,SIFT,11.030114,10.726219,-0.303895
BRISK,SIFT,8.535568,12.312627,3.777059

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
ORB,BRISK
ORB,BRISK,12.289100,15.032572,2.743472
ORB,BRISK,13.354725,13.095322,-0.259402
ORB,BRISK,16.384452,12.445375,-3.939078
ORB,BRISK,14.076445,29.920121,15.843675
ORB,BRISK,12.729945,156.223525,143.493580
ORB,BRISK,13.751074,11.113648,-2.637425
ORB,BRISK,13.731432,13.696569,-0.034863
ORB,BRISK,13.790126,10.943258,-2.846868
ORB,BRISK,12.058994,13.100458,1.041464
ORB,BRISK,11.864185,19.471991,7.607805
ORB,BRISK,11.968197,8.349279,-3.618918
ORB,BRISK,9.887113,-inf,-inf
ORB,BRISK,9.425037,8.223942,-1.201095
ORB,BRISK,9.302148,9.474114,0.171966
ORB,BRISK,8.321200,8.696525,0.375325
ORB,BRISK,8.898673,13.276519,4.377845
ORB,BRISK,11.030114,12.372025,1.341911
ORB,BRISK,8.535568,25.999219,17.463652

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
ORB,BRIEF
ORB,BRIEF,12.289100,21.341844,9.052744
ORB,BRIEF,13.354725,47.919960,34.565235
ORB,BRIEF,16.384452,103.664979,87.280527
ORB,BRIEF,14.076445,14.067850,-0.008595
ORB,BRIEF,12.729945,22.892533,10.162587
ORB,BRIEF,13.751074,18.356676,4.605602
ORB,BRIEF,13.731432,55.197557,41.466125
ORB,BRIEF,13.790126,76.759495,62.969369
ORB,BRIEF,12.058994,70.714503,58.655509
ORB,BRIEF,11.864185,16.262498,4.398313
ORB,BRIEF,11.968197,17.445256,5.477059
ORB,BRIEF,9.887113,14.118500,4.231387
ORB,BRIEF,9.425037,13.301044,3.876007
ORB,BRIEF,9.302148,9.713079,0.410931
ORB,BRIEF,8.321200,8.815997,0.494797
ORB,BRIEF,8.898673,10.980355,2.081682
ORB,BRIEF,11.030114,13.442005,2.411891
ORB,BRIEF,8.535568,19.066456,10.530888

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
ORB,ORB
ORB,ORB,12.289100,19.462607,7.173507
ORB,ORB,13.354725,10.751135,-2.603590
ORB,ORB,16.384452,16.675493,0.291040
ORB,ORB,14.076445,21.790953,7.714508
ORB,ORB,12.729945,51.934752,39.204806
ORB,ORB,13.751074,32.001956,18.250882
ORB,ORB,13.731432,19503.961294,19490.229862
ORB,ORB,13.790126,10.665193,-3.124933
ORB,ORB,12.058994,141.211722,129.152728
ORB,ORB,11.864185,16.940708,5.076523
ORB,ORB,11.968197,9.158094,-2.810103
ORB,ORB,9.887113,26.040853,16.153739
ORB,ORB,9.425037,9.460757,0.035720
ORB,ORB,9.302148,9.630662,0.328515
ORB,ORB,8.321200,12.944399,4.623199
ORB,ORB,8.898673,10.506344,1.607671
ORB,ORB,11.030114,16.666733,5.636619
ORB,ORB,8.535568,31.353804,22.818236

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
ORB,FREAK
